678	377
679	1395
680	2199
681	1171
681	1446
682	973
684	1282
684	1358
686	2366
687	290
687	1171
687	1586
687	1710
687	2359
689	1721
690	311
691	2034
691	2130
692	2629
693	95
693	334
693	1851
693	2108
694	1478
695	407
695	948
695	1336
695	1790
695	1998
695	2319
696	88
697	1080
698	33
698	286
698	442
698	588
699	1701
699	2327
701	735
701	739
701	2062
702	777
702	779
702	822
702	993
702	1368
702	1637
703	1961
703	2497
704	389
704	1743
704	2113
705	617
706	963
706	2238
708	836
708	1358
708	2212
710	51
711	414
711	496
711	539
711	1285
713	1044
716	603
716	1821
718	437
718	438
718	1416
718	2059
719	302
719	303
719	1623
719	1810
720	371
720	1441
722	1567
722	1874
723	9
723	2614
724	1344
725	440
725	1104
725	1652
726	177
726	2671
727	1386
727	2570
728	1070
728	1296
728	2388
729	669
729	1221
729	2534
730	398
731	901
731	2199
731	2203
732	364
732	1756
732	2685
733	45
733	383
733	401
733	435
733	759
733	794
733	862
733	1192
733	1294
733	1682
733	1817
733	2008
733	2011
733	2035
733	2268
733	2302
734	736
734	751
734	1006
734	2056
734	2277
735	1543
735	1958
735	2061
736	751
736	1006
736	1631
737	88
737	1269
737	1630
737	1974
737	2136
737	2178
738	405
738	1080
739	393
739	701
739	735
739	1958
740	1002
741	1282
741	2093
743	1239
744	223
744	580
745	366
745	2009
746	1303
746	2006
747	113
747	282
747	540
748	274
748	1145
748	1169
748	1550
748	1732
748	2553
749	274
749	1333
751	734
751	1204
751	2198
751	2202
752	2083
752	2451
753	1269
754	1483
754	2450
755	1277
755	1898
755	2071
756	256
756	512
756	885
756	1469
756	1472
756	2186
756	2187
757	1284
758	111
758	1762
760	1513
760	2460
761	1443
762	2448
763	1635
764	1612
765	640
765	1147
765	2367
766	316
766	1297
767	873
767	2314
769	1927
770	1894
770	2117
771	55
771	65
773	1505
774	560
775	171
776	1413
778	1914
778	1919
779	702
779	778
779	1224
779	1973
781	218
783	893
783	1143
784	960
786	947
787	55
788	1031
788	1952
788	2033
788	2205
789	1240
789	1703
790	171
791	2130
792	218
792	1488
792	1986
793	1896
793	1903
794	429
794	1160
795	603
795	1645
796	764
796	1103
796	1317
796	1358
797	73
797	800
798	1794
800	820
800	1834
801	703
801	1470
803	2100
805	275
805	2236
807	661
807	1226
809	1115
811	855
811	900
812	251
812	1413
812	1542
813	2376
814	893
814	1158
814	2382
814	2383
815	55
815	88
815	2017
815	2018
816	1842
816	1980
816	2282
816	2405
817	1736
817	1763
817	2456
818	415
819	650
821	222
822	702
823	1765
824	1831
825	1765
826	610
826	2528
828	2464
830	1914
831	1011
831	1358
831	1638
831	2093
832	2600
833	178
833	207
833	345
833	1641
833	2495
833	2595
834	131
835	1121
835	1134
835	1810
836	708
836	2403
837	1422
837	2248
837	2670
838	270
838	868
838	1131
839	965
839	2277
840	1903
840	2481
842	87
842	161
842	2016
843	505
843	548
843	2339
845	316
846	273
847	2189
847	2422
849	394
849	577
849	2351
850	1464
850	2278
851	88
851	1309
853	1358
854	344
854	857
854	1097
854	1884
855	2493
856	1390
858	2502
861	95
861	2068
861	2330
862	733
863	429
863	1590
865	2653
866	40
866	1049
867	871
867	1252
867	2522
868	1195
868	1341
868	1526
868	1844
868	2276
869	232
869	1440
871	657
871	867
871	1229
871	2652
872	1340
873	261
873	1708
875	914
876	73
876	558
876	1358
876	2168
877	1176
877	1300
877	1413
877	1542
877	1935
878	885
879	397
880	1013
881	1155
884	89
884	152
885	756
885	1039
885	2024
887	239
887	1624
888	614
888	1475
888	1556
889	820
890	1314
891	645
893	638
893	814
893	1051
893	2383
894	1845
895	35
895	1913
897	146
897	1410
897	1494
897	1907
898	92
898	1835
898	2160
899	297
899	1858
900	811
901	731
901	2186
902	1284
902	1604
904	132
904	379
904	1312
904	1360
905	389
905	1282
905	1483
905	1620
906	2351
906	2353
907	1351
907	1916
908	1013
910	139
910	306
910	887
910	1623
910	2085
914	875
915	1035
915	2415
917	2639
918	1098
918	2065
919	1358
920	316
921	1914
921	2134
921	2293
922	1307
922	1406
923	620
925	1222
926	1862
927	17
928	327
929	1358
932	662
933	534
934	94
934	2356
935	661
935	854
935	973
935	1873
936	1067
936	2515
937	1304
938	618
938	2027
939	2173
940	1829
942	1924
943	1196
944	2138
945	1072
945	1911
946	1966
946	2623
947	786
948	695
948	1395
948	1681
948	1682
949	523
950	437
951	328
954	1112
955	1482
955	1914
956	492
957	752
957	1358
957	1557
957	2083
957	2167
958	1072
958	1798
960	1776
961	2555
962	1062
962	1665
962	1808
963	203
963	375
963	1141
963	1157
963	1443
963	1785
964	257
964	2198
965	839
965	964
965	1693
967	2659
969	1483
969	2450
970	16
970	364
970	1358
971	107
972	2247
972	2579
973	115
973	252
973	630
973	682
973	935
973	1142
973	2016
973	2019
974	1496
976	998
976	1431
977	1281
979	524
979	1303
979	1957
979	2207
980	121
980	1367
981	1159
982	1091
982	1256
983	2130
984	1068
984	2265
985	760
985	848
985	1149
986	2697
988	868
989	2285
989	2436
990	310
991	307
992	496
992	596
994	1219
994	2309
995	1912
995	2385
996	368
996	2248
996	2518
997	1837
998	978
998	1284
998	2365
1000	281
1000	2543
1001	2662
1002	622
1002	740
1002	2033
1003	363
1003	2607
1004	1810
1006	1302
1008	2059
1009	306
1010	443
1011	741
1011	831
1012	1336
1012	1681
1012	1682
1013	181
1013	510
1013	836
1013	1120
1013	1293
1013	1403
1013	1583
1013	1644
1013	1661
1013	1675
1013	1842
1013	1843
1013	1846
1013	1848
1013	1850
1014	1558
1015	1068
1015	1143
1015	1385
1015	1481
1015	1519
1015	1618
1015	1789
1015	2262
1015	2263
1016	561
1016	595
1016	1256
1016	2176
1018	2378
1020	180
1020	2667
1022	379
1022	541
1022	1168
1022	1276
1022	1962
1023	1986
1026	2034
1027	2394
1028	661
1029	2166
1031	48
1031	788
1032	587
1033	173
1034	721
1035	1486
1035	1740
1035	1833
1036	2562
1037	403
1037	2447
1037	2654
1038	933
1038	2503
1039	436
1039	885
1040	1317
1040	1358
1041	1243
1041	2390
1042	74
1042	485
1042	624
1042	1025
1042	1047
1042	1198
1042	1517
1042	1628
1042	2054
1043	21
1043	2309
1045	306
1045	661
1045	1773
1046	2336
1046	2387
1046	2587
1049	866
1049	1894
1050	1320
1050	1342
1050	1569
1050	2563
1051	33
1051	893
1053	229
1054	1099
1054	1432
1054	1577
1055	899
1055	1577
1056	167
1058	1195
1062	733
1062	962
1062	1192
1062	1810
1063	1518
1064	394
1064	2351
1065	104
1065	401
1065	1699
1067	170
1067	936
1067	1216
1067	1830
1067	2307
1068	1015
1069	239
1070	1167
1071	1257
1071	2248
1071	2671
1072	244
1072	342
1072	773
1072	945
1072	1483
1072	1505
1072	1725
1072	1733
1072	1740
1072	1797
1073	2163
1074	1675
1074	1676
1075	1701
1076	116
1077	389
1077	2113
1079	55
1079	1914
1080	738
1080	771
1080	2162
1080	2344
1082	1534
1082	2386
1084	1213
1086	1124
1087	89
1088	741
1088	1089
1090	15
1090	640
1090	1093
1090	1271
1090	1598
1090	2367
1091	982
1091	1256
1092	1106
1093	15
1093	599
1093	1271
1093	1598
1094	89
1094	258
1094	963
1094	1443
1095	298
1096	401
1096	411
1096	1065
1096	1633
1097	854
1097	857
1097	1115
1097	1869
1098	1477
1098	2066
1098	2067
1099	1054
1099	1577
1100	1701
1101	374
1101	509
1101	2146
1103	72
1103	1520
1103	1760
1103	1886
1103	1888
1104	725
1107	598
1109	2671
1110	1224
1111	1273
1111	2125
1111	2126
1112	954
1113	107
1114	1717
1114	2560
1115	203
1115	470
1115	809
1117	80
1117	434
1118	74
1118	1416
1119	1235
1119	1273
1119	1462
1119	2124
1119	2125
1120	1013
1120	2025
1120	2194
1121	1131
1121	1410
1121	1810
1123	1358
1124	669
1124	1075
1124	1086
1125	2332
1127	553
1127	1583
1128	1441
1128	1954
1128	2275
1129	577
1129	1518
1129	2351
1129	2352
1129	2353
1130	833
1130	2495
1131	242
1131	490
1131	838
1131	1133
1131	1224
1131	1538
1133	1500
1133	1538
1133	2185
1134	579
1134	835
1134	2296
1135	996
1135	1257
1135	2248
1136	73
1136	2554
1139	52
1139	2054
1141	963
1142	973
1142	2326
1143	783
1143	1015
1144	1245
1144	1623
1145	748
1145	1358
1146	36
1146	1505
1147	395
1147	1598
1147	1865
1147	2371
1148	1317
1148	1747
1148	2220
1149	985
1149	1358
1149	1894
1149	1986
1152	897
1152	2155
1152	2416
1153	258
1154	223
1154	357
1154	744
1154	1007
1154	1358
1154	1714
1154	1742
1154	2514
1155	881
1156	55
1156	65
1156	771
1157	963
1158	302
1158	306
1158	814
1158	1635
1158	2382
1159	729
1160	38
1160	401
1160	794
1160	863
1160	2268
1162	1510
1163	2132
1165	145
1167	643
1168	1022
1169	188
1169	301
1169	524
1169	689
1169	748
1169	1040
1169	1145
1169	1358
1169	1714
1169	1720
1169	1737
1169	2492
1170	404
1171	510
1171	649
1171	681
1171	1295
1171	1355
1171	2359
1172	304
1173	202
1173	1250
1174	162
1174	815
1176	507
1176	1542
1176	1935
1177	877
1178	1529
1178	2350
1179	410
1180	505
1181	474
1182	1579
1183	1354
1183	1579
1185	1992
1185	2590
1186	2574
1187	895
1189	73
1189	558
1189	1358
1190	1184
1190	1387
1191	2339
1194	1366
1194	2670
1195	270
1195	279
1195	1058
1196	943
1196	1061
1198	1042
1199	859
1200	1502
1200	2414
1201	2214
1202	2336
1203	424
1203	461
1203	1410
1203	2155
1204	751
1204	1330
1204	1839
1206	2671
1207	1102
1207	2290
1211	507
1212	1701
1213	607
1214	1199
1214	1716
1215	1131
1215	1203
1215	1894
1216	526
1216	1067
1216	2503
1217	230
1218	1079
1218	1927
1218	2116
1219	78
1220	239
1221	1577
1221	1607
1224	586
1224	779
1224	1131
1224	1587
1224	1919
1224	2151
1224	2154
1224	2155
1224	2156
1225	2579
1226	807
1226	1955
1226	1956
1226	2528
1228	186
1228	1536
1229	867
1229	871
1229	1254
1229	1384
1229	1627
1229	2439
1229	2442
1230	1342
1231	653
1234	22
1234	1702
1234	1966
1235	1119
1235	2577
1238	154
1239	743
1239	2027
1239	2611
1240	1443
1240	1702
1241	1701
1243	1041
1243	1150
1243	1358
1245	542
1245	1144
1245	1770
1245	2080
1248	1651
1248	2045
1249	2556
1249	2558
1250	202
1250	650
1250	1173
1250	2507
1251	102
1251	1448
1252	2656
1253	302
1254	657
1254	1229
1255	2248
1256	595
1256	1091
1257	428
1257	688
1257	1071
1257	1135
1257	2249
1257	2671
1257	2678
1258	452
1258	505
1258	644
1259	356
1261	2130
1262	564
1263	1407
1264	248
1264	443
1265	733
1266	1529
1266	1984
1268	162
1268	2309
1269	890
1269	1227
1269	1314
1269	2227
1270	2034
1271	15
1271	1090
1271	2367
1272	310
1272	1950
1273	722
1273	1111
1273	1119
1273	2034
1276	458
1276	1022
1276	1962
1278	2305
1279	731
1280	449
1281	1746
1281	1748
1282	684
1282	905
1282	1483
1282	1735
1282	1776
1283	1776
1284	1103
1285	2182
1286	538
1287	59
1287	481
1288	88
1289	1622
1289	1705
1290	2258
1291	1660
1291	2154
1292	689
1292	1317
1292	1358
1293	1013
1293	2418
1294	352
1294	733
1295	1171
1296	1912
1297	766
1298	2703
1299	598
1299	1701
1299	1810
1300	507
1300	812
1300	1542
1300	1933
1300	1941
1300	2508
1301	1315
1302	1006
1303	95
1303	746
1303	1026
1303	2163
1304	505
1305	466
1306	364
1307	804
1307	922
1307	1444
1308	1229
1308	1254
1308	1627
1309	415
1309	851
1309	995
1309	1288
1309	1741
1309	1882
1309	2102
1309	2103
1309	2178
1310	2692
1311	468
1311	1313
1312	1313
1313	468
1313	573
1313	1311
1313	2407
1314	514
1314	890
1315	1301
1316	1301
1316	1679
1317	689
1317	796
1317	1040
1317	1306
1317	1720
1317	1739
1317	2221
1318	12
1318	2661
1320	1349
1320	2684
1321	2501
1322	2265
1325	1000
1326	928
1328	495
1328	2160
1330	1204
1332	436
1333	1973
1333	2312
1334	1542
1334	1701
1334	1950
1335	2090
1336	86
1336	695
1336	1012
1336	2032
1336	2034
1337	1701
1337	2045
1338	1309
1338	1912
1338	2385
1340	872
1340	1413
1340	1542
1341	868
1341	2425
1342	1050
1342	1230
1343	255
1343	836
1343	1645
1343	2165
1344	724
1344	1928
1345	202
1345	353
1346	109
1346	306
1347	281
1348	218
1348	2605
1349	1320
1349	1634
1351	604
1351	1362
1354	371
1354	1183
1355	1957
1356	1613
1357	2025
1358	34
1358	68
1358	111
1358	155
1358	156
1358	173
1358	228
1358	326
1358	341
1358	364
1358	489
1358	501
1358	580
1358	609
1358	645
1358	686
1358	708
1358	758
1358	764
1358	796
1358	819
1358	873
1358	876
1358	919
1358	929
1358	951
1358	985
1358	999
1358	1038
1358	1040
1358	1149
1358	1154
1358	1169
1358	1189
1358	1238
1358	1287
1358	1305
1358	1339
1358	1384
1358	1389
1358	1480
1358	1499
1358	1516
1358	1550
1358	1562
1358	1565
1358	1620
1358	1646
1358	1710
1358	1711
1358	1714
1358	1716
1358	1717
1358	1718
1358	1726
1358	1728
1358	1729
1358	1730
1358	1731
1358	1732
1358	1733
1358	1734
1358	1737
1358	1740
1358	1742
1358	1746
1358	1747
1358	1748
1358	1751
1358	1753
1358	1760
1358	1763
1358	1765
1358	2597
1359	1914
1359	2278
1359	2480
1360	541
1360	904
1360	1902
1361	565
1361	1528
1362	1372
1362	1914
1363	1413
1365	1703
1366	368
1366	1194
1366	2248
1367	124
1367	306
1367	1584
1367	1778
1367	2080
1367	2143
1368	2553
1369	1530
1370	1224
1370	2485
1372	42
1372	1362
1374	748
1376	1848
1377	2068
1377	2069
1377	2070
1378	1544
1378	2058
1378	2150
1379	2564
1381	798
1382	1502
1383	806
1384	1229
1384	1358
1385	1015
1385	2335
1386	2570
1388	734
1388	736
1388	964
1388	2197
1389	341
1389	1358
1389	2597
1391	1693
1392	51
1392	710
1392	2212
1393	1371
1394	88
1394	211
1395	679
1395	948
1395	2072
1396	1399
1396	1421
1396	2109
1396	2394
1396	2395
1397	861
1398	1528
1399	2309
1400	2698
1401	258
1401	761
1401	1585
1402	1163
1402	1482
1405	229
1405	1508
1405	1894
1406	2387
1407	1263
1408	370
1408	1553
1408	1829
1409	1827
1410	1203
1410	1655
1411	2218
1412	704
1412	1483
1413	219
1413	251
1413	253
1413	402
1413	507
1413	877
1413	1542
1413	1931
1413	1933
1413	1936
1414	371
1414	1415
1415	371
1415	392
1415	2269
1416	6
1416	61
1416	74
1416	1008
1416	1118
1416	1468
1416	1923
1416	1925
1417	529
1417	963
1417	1703
1420	2394
1420	2396
1421	1396
1421	1420
1422	837
1423	1692
1424	1813
1425	1618
1426	1751
1427	1742
1428	1429
1428	2336
1428	2520
1429	1534
1429	2520
1430	632
1430	1718
1432	1049
1432	1950
1432	2663
1433	2359
1435	1927
1435	2059
1435	2071
1437	1688
1438	2664
1439	200
1441	540
1441	590
1441	648
1441	750
1441	1060
1441	1957
1441	2272
1441	2273
1441	2274
1442	432
1443	761
1443	1240
1443	2240
1443	2399
1443	2645
1444	1307
1444	1358
1447	1928
1448	505
1449	2681
1450	321
1450	1083
1450	1225
1451	194
1451	2564
1452	1015
1453	1701
1455	1537
1457	649
1457	1456
1459	2080
1460	1185
1461	2248
1462	1119
1462	1235
1462	1611
1462	1663
1463	276
1463	1695
1463	2131
1464	850
1464	1359
1464	1482
1464	1683
1465	1488
1465	1799
1467	52
1467	2172
1468	1275
1468	1416
1469	1692
1469	2358
1469	2590
1470	1070
1470	1953
1471	1358
1472	240
1472	512
1472	2187
1474	593
1474	1908
1475	888
1475	2469
1476	1170
1477	1542
1478	694
1478	1072
1478	1902
1479	261
1482	1402
1482	1973
1482	2132
1483	306
1483	389
1483	562
1483	704
1483	742
1483	754
1483	969
1483	1072
1483	1249
1483	1282
1483	1358
